,origin_n,dest_index,route,distance
16,1158426331,1224865147,"[1158426331, 1158426326, 987445736, 1036889441, 987445762, 1158426355, 987445786, 1036889335, 1036889322, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",3101.514
16,1158426367,1224865147,"[1158426367, 1158426361, 1036889335, 1036889322, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",2675.294
15,1205346002,8215344574,"[1205346002, 1205345974, 8215241916, 8215242917, 1205346304, 8215344571, 8215344574]",1399.061
15,1042363281,8215344574,"[1042363281, 1311373672, 1152379898, 1030342126, 1205345955, 8215242917, 1205346304, 8215344571, 8215344574]",2002.077
16,10299744141,1224865147,"[10299744141, 1084973380, 1036714166, 2027236006, 2798461753, 987445547, 1311373673, 989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",3967.4930000000004
16,1158426368,1224865147,"[1158426368, 1036889322, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",2458.362
15,1205346453,8215344574,"[1205346453, 1205346002, 1205345974, 8215241916, 8215242917, 1205346304, 8215344571, 8215344574]",1706.2649999999999
15,1205346988,8215344574,"[1205346988, 1205346698, 1564446082, 1205346275, 1205346304, 8215344571, 8215344574]",2309.4329999999995
16,1130513471,1224865147,"[1130513471, 3454791954, 597106830, 1311373689, 597106829, 376996451, 1042363417, 597106806, 974439025, 1224865147]",2105.065
16,1130513471,1224865147,"[1130513471, 3454791954, 597106830, 1311373689, 597106829, 376996451, 1042363417, 597106806, 974439025, 1224865147]",2105.065
16,597106830,1224865147,"[597106830, 1311373689, 597106829, 376996451, 1042363417, 597106806, 974439025, 1224865147]",1367.5130000000001
16,1394737477,1224865147,"[1394737477, 1394737466, 1036889545, 1036889547, 1036889551, 2798461752, 987445547, 1311373673, 989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",2910.3739999999993
15,1595319880,8215344574,"[1595319880, 1595320086, 1564437322, 1564437265, 1564437173, 1205346083, 1564437298, 1205346025, 1205346002, 1205345974, 8215241916, 8215242917, 1205346304, 8215344571, 8215344574]",3547.756999999999
16,1224865156,1224865147,"[1224865156, 1224865149, 597106829, 376996451, 1042363417, 597106806, 974439025, 1224865147]",1310.619
15,1564437322,8215344574,"[1564437322, 1564437265, 1564437173, 1205346083, 1564437298, 1205346025, 1205346002, 1205345974, 8215241916, 8215242917, 1205346304, 8215344571, 8215344574]",3223.6289999999995
16,1060598688,1224865147,"[1060598688, 1036889551, 2798461752, 987445547, 1311373673, 989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",2946.9620000000004
16,597106829,1224865147,"[597106829, 376996451, 1042363417, 597106806, 974439025, 1224865147]",741.8409999999999
16,989849791,1224865147,"[989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",1553.758
16,1224865146,1224865147,"[1224865146, 1224865141, 1311373689, 597106829, 376996451, 1042363417, 597106806, 974439025, 1224865147]",1447.6490000000001
8,3416862862,1214613415,"[3416862862, 11237210233, 11237210156, 3416862849, 6148746848, 3416862848, 3416862844, 11237198410, 3416862826, 3416862825, 6148746877, 11237198382, 375891358, 1261960724, 478202100, 1085275144, 10125397592, 478201987, 985007557, 1214613415]",10092.648000000003
11,1252299412,1252052920,"[1252299412, 1252299039, 332592883, 1252299164, 332800755, 332592860, 1252052920]",5929.084
11,1252298984,1252052920,"[1252298984, 1252299337, 1252298998, 332592883, 1252299164, 332800755, 332592860, 1252052920]",6646.164000000001
11,332592883,1252052920,"[332592883, 1252299164, 332800755, 332592860, 1252052920]",4869.902
11,1252299293,1252052920,"[1252299293, 7668609380, 977314984, 3542602108, 7320935947, 332592845, 1037984369, 3542602113, 332592856, 1252052920]",5607.945
16,2973895768,1224865147,"[2973895768, 1323306313, 1015572538, 1910361223, 359325192, 5980936295, 5980936291, 5980936286, 5980936300, 5980936299, 5980935578, 10299744159, 1084973380, 1036714166, 2027236006, 2798461753, 987445547, 1311373673, 989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",12776.555000000002
16,1323306313,1224865147,"[1323306313, 1015572538, 1910361223, 359325192, 5980936295, 5980936291, 5980936286, 5980936300, 5980936299, 5980935578, 10299744159, 1084973380, 1036714166, 2027236006, 2798461753, 987445547, 1311373673, 989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",11120.575000000003
16,1311424373,1224865147,"[1311424373, 976386403, 975701652, 977337847, 978397363, 978397463, 989849877, 977337857, 987446169, 988574512, 983949026, 987446307, 983949022, 1015408250, 2027236089, 2027236042, 2027236006, 2798461753, 987445547, 1311373673, 989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",10269.037000000002
16,1015573051,1224865147,"[1015573051, 976386403, 975701652, 977337847, 978397363, 978397463, 989849877, 977337857, 987446169, 988574512, 983949026, 987446307, 983949022, 1015408250, 2027236089, 2027236042, 2027236006, 2798461753, 987445547, 1311373673, 989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",11546.471000000001
16,1025882502,1224865147,"[1025882502, 988574512, 983949026, 987446307, 983949022, 1015408250, 2027236089, 2027236042, 2027236006, 2798461753, 987445547, 1311373673, 989849791, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",5496.893
19,1533854652,987446479,"[1533854652, 1533854647, 1533854635, 977314423, 975701783, 1030341154, 975701739, 993421865, 975701664, 989860932, 9177478833, 10136740141, 10956832864, 10956832859, 10956832870, 10956832844, 10956832847, 10956832863, 10146326786, 7324276193, 1885119228, 974439001, 7324276198, 987446364, 992437294, 1035103004, 992437281, 987446479]",10684.807999999995
19,990841577,987446479,"[990841577, 978399118, 978399526, 988409810, 11223549588, 988409806, 990918028, 990841179, 990841140, 987446479]",5884.146
19,1132103927,987446479,"[1132103927, 1132103879, 993421865, 975701664, 989860932, 9177478833, 10136740141, 10956832864, 10956832859, 10956832870, 10956832844, 10956832847, 10956832863, 10146326786, 7324276193, 1885119228, 974439001, 7324276198, 987446364, 992437294, 1035103004, 992437281, 987446479]",6383.443999999998
19,989860933,987446479,"[989860933, 989860932, 9177478833, 10136740141, 10956832864, 10956832859, 10956832870, 10956832844, 10956832847, 10956832863, 10146326786, 7324276193, 1885119228, 974439001, 7324276198, 987446364, 992437294, 1035103004, 992437281, 987446479]",6370.471999999997
19,975701664,987446479,"[975701664, 989860932, 9177478833, 10136740141, 10956832864, 10956832859, 10956832870, 10956832844, 10956832847, 10956832863, 10146326786, 7324276193, 1885119228, 974439001, 7324276198, 987446364, 992437294, 1035103004, 992437281, 987446479]",5163.278
19,3511631747,987446479,"[3511631747, 3009324906, 3009324909, 3009324910, 3511631704, 10146326761, 10956832869, 10956832844, 10956832847, 10956832863, 10146326786, 7324276193, 1885119228, 974439001, 7324276198, 987446364, 992437294, 1035103004, 992437281, 987446479]",5279.13
19,976386120,987446479,"[976386120, 3511631704, 10146326761, 10956832869, 10956832844, 10956832847, 10956832863, 10146326786, 7324276193, 1885119228, 974439001, 7324276198, 987446364, 992437294, 1035103004, 992437281, 987446479]",5171.625999999999
19,1039212654,987446479,"[1039212654, 2323004356, 1039212673, 1039212691, 1039212634, 1039212693, 990841140, 987446479]",1900.818
19,1039212654,987446479,"[1039212654, 2323004356, 1039212673, 1039212691, 1039212634, 1039212693, 990841140, 987446479]",1900.818
19,1039212668,987446479,"[1039212668, 1039212657, 1039212651, 1039212638, 1039212702, 1039212693, 990841140, 987446479]",1257.7079999999999
19,1590308506,987446479,"[1590308506, 1590308179, 1039212657, 1039212651, 1039212638, 1039212702, 1039212693, 990841140, 987446479]",1284.142
19,1590308333,987446479,"[1590308333, 1590308293, 1590308248, 1038815552, 978399825, 1039220485, 1039220483, 1039220495, 1039220445, 990841179, 990841140, 987446479]",2507.154
19,1590308340,987446479,"[1590308340, 1590308293, 1590308248, 1038815552, 978399825, 1039220485, 1039220483, 1039220495, 1039220445, 990841179, 990841140, 987446479]",2656.226
19,1039212638,987446479,"[1039212638, 1039212702, 1039212693, 990841140, 987446479]",772.8140000000001
19,1039212691,987446479,"[1039212691, 1039212634, 1039212693, 990841140, 987446479]",1151.274
19,10146326767,987446479,"[10146326767, 10146326773, 10146326777, 10146326771, 976386120, 3511631704, 10146326761, 10956832869, 10956832844, 10956832847, 10956832863, 10146326786, 7324276193, 1885119228, 974439001, 7324276198, 987446364, 992437294, 1035103004, 992437281, 987446479]",5888.517999999999
19,990918028,987446479,"[990918028, 990841179, 990841140, 987446479]",946.1179999999999
19,3441984319,987446479,"[3441984319, 1039220448, 1039220439, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",1533.348
19,1038815533,987446479,"[1038815533, 1038815544, 1590308248, 1038815552, 978399825, 1039220485, 1039220483, 1039220495, 1039220445, 990841179, 990841140, 987446479]",2713.0620000000004
17,1251044911,1039328757,"[1251044911, 1251044929, 1251044900, 1251044886, 1251044917, 1311272305, 1024733567, 1024733592, 1024733598, 1036960766, 1036960735, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",3221.9370000000004
14,1038812870,1017630547,"[1038812870, 1038812889, 1017631150, 1038812860, 1296886281, 1296886279, 1017630883, 1014307072, 984978654, 1039242096, 1035103874, 1042122411, 1564461328, 4363684189, 4363684196, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",4748.164
14,1564461331,1017630547,"[1564461331, 1564461347, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",2446.8199999999997
22,1038812854,4345303094,"[1038812854, 1038812867, 1038812850, 1035103304, 1038812877, 1035103108, 1311314948, 4295801887, 4295801884, 1012075267, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",4190.999000000001
19,1038815548,987446479,"[1038815548, 1038815549, 1038815540, 1038815553, 1038815544, 1590308248, 1038815552, 978399825, 1039220485, 1039220483, 1039220495, 1039220445, 990841179, 990841140, 987446479]",4067.430000000001
17,1311315408,1039328757,"[1311315408, 1251044893, 1251044886, 1251044917, 1311272305, 1024733567, 1024733592, 1024733598, 1036960766, 1036960735, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",3114.485
19,992437104,987446479,"[992437104, 992436347, 992436326, 1038815550, 1590308202, 1038815531, 1108711172, 1017631737, 1038816038, 992436470, 4354747696, 992436497, 992437168, 1039220459, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",3954.127000000001
22,1038812853,4345303094,"[1038812853, 1038812867, 1038812850, 1035103304, 1038812877, 1035103108, 1311314948, 4295801887, 4295801884, 1012075267, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",4349.431
14,1564461321,1017630547,"[1564461321, 1564461318, 1564461326, 1564461328, 4363684189, 4363684196, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",2468.38
14,1564461321,1017630547,"[1564461321, 1564461318, 1564461326, 1564461328, 4363684189, 4363684196, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",2468.38
17,1040124665,1039328757,"[1040124665, 1040124994, 1040124960, 1040124634, 1040124610, 1040125045, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",2914.615
19,1038816038,987446479,"[1038816038, 992436470, 4354747696, 992436497, 992437168, 1039220459, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",2284.3570000000004
17,1251044944,1039328757,"[1251044944, 1251044902, 1251044969, 1251044930, 1251044915, 1251044928, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",2158.015
22,1038812894,4345303094,"[1038812894, 1296886278, 1035103304, 1038812877, 1035103108, 1311314948, 4295801887, 4295801884, 1012075267, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",4044.052999999999
17,1251044953,1039328757,"[1251044953, 1251044889, 1251044966, 1040124610, 1040125045, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",2436.573
22,1296886278,4345303094,"[1296886278, 1035103304, 1038812877, 1035103108, 1311314948, 4295801887, 4295801884, 1012075267, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",3450.6029999999996
19,1035101880,987446479,"[1035101880, 1590308174, 1590308202, 1038815531, 1108711172, 1017631737, 1038816038, 992436470, 4354747696, 992436497, 992437168, 1039220459, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",3596.0230000000006
17,1251044882,1039328757,"[1251044882, 1251044890, 1311272257, 1251044928, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",2071.333
19,1038816044,987446479,"[1038816044, 1038816052, 1038816041, 1038816038, 992436470, 4354747696, 992436497, 992437168, 1039220459, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",3007.935000000001
17,1251044917,1039328757,"[1251044917, 1311272305, 1024733567, 1024733592, 1024733598, 1036960766, 1036960735, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",2076.8509999999997
19,6856249694,987446479,"[6856249694, 6856249687, 3511630990, 976386120, 3511631704, 10146326761, 10956832869, 10956832844, 10956832847, 10956832863, 10146326786, 7324276193, 1885119228, 974439001, 7324276198, 987446364, 992437294, 1035103004, 992437281, 987446479]",6136.155999999997
19,1039212645,987446479,"[1039212645, 1039212678, 992437281, 987446479]",729.98
19,990841140,987446479,"[990841140, 987446479]",249.58999999999997
19,4354747696,987446479,"[4354747696, 992436497, 992437168, 1039220459, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",1750.289
19,1039220439,987446479,"[1039220439, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",1410.368
19,1035103004,987446479,"[1035103004, 992437281, 987446479]",328.18600000000004
19,1039220450,987446479,"[1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",1066.644
19,977329790,987446479,"[977329790, 987446364, 992437294, 1035103004, 992437281, 987446479]",2669.2920000000004
19,992437273,987446479,"[992437273, 987446479]",278.76599999999996
19,992437172,987446479,"[992437172, 992437171, 992437168, 1039220459, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",2313.172
14,1014307069,1017630547,"[1014307069, 1014307072, 984978654, 1039242096, 1035103874, 1042122411, 1564461328, 4363684189, 4363684196, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",2741.124
19,1038816039,987446479,"[1038816039, 1038816041, 1038816038, 992436470, 4354747696, 992436497, 992437168, 1039220459, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",2827.5490000000004
17,1251044907,1039328757,"[1251044907, 1251044915, 1251044928, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",1588.347
17,1251044930,1039328757,"[1251044930, 1251044915, 1251044928, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",1709.065
17,1311272208,1039328757,"[1311272208, 1311272279, 1311272277, 1311272305, 1024733567, 1024733592, 1024733598, 1036960766, 1036960735, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",2080.3969999999995
14,1039242011,1017630547,"[1039242011, 3845674684, 3845674688, 1014307069, 1014307072, 984978654, 1039242096, 1035103874, 1042122411, 1564461328, 4363684189, 4363684196, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",3241.555
